"","Date","Year","Month","Day","Total_Rain","Total_Snow","Total_Precip","outbreak","Salinity","Temperature","PAR","WSPD","GSPD","V_east","V_north","WDIR"
"3646",2012-12-24,"2012","12",24,2.4,0,2.4,0,28.77,7.63,3.39636526617565,4.3,5.36,-1.05,2.37,-23.9
"3647",2012-12-25,"2012","12",25,15.4,0.94,16.34,0,26.2,7.1,0.609467418292376,7.63,9.47,6.26,-2.66,113.02
"3648",2012-12-26,"2012","12",26,4.77,0,4.77,0,27.5,7.13,2.49163873730825,5.64,6.68,1.44,2.27,32.39
"3649",2012-12-27,"2012","12",27,4.96,0,4.96,0,28.07,7.07,5.36239666714094,4.04,5.03,-1.99,1.9,-46.33
"3650",2012-12-28,"2012","12",28,6.78,0,6.78,0,27.17,6.9,2.52250752285477,5.8,6.94,5.3,-0.48,95.17
"3651",2012-12-29,"2012","12",29,0.64,0,0.64,0,26.3,6.8,4.30474808455134,3.48,4.23,1.98,1.09,61.17
"3652",2012-12-30,"2012","12",30,2.45,0,2.45,0,27.77,7.03,5.22072220098941,3.39,4.22,0.07,0.32,12.34
"3653",2012-12-31,"2012","12",31,1.89,0,1.89,0,27.67,6.93,3.17894196829348,3.8,4.85,1.76,-0.68,111.12
"3654",2013-01-01,"2013","1",1,0,0,0,0,26.83,6.57,4.31117266353973,2.6,3.5,0.51,0.7,36.08
"3655",2013-01-02,"2013","1",2,0,0,0,0,27.83,6.73,7.47049508586762,2.53,3.32,1.77,0.06,88.06
"3656",2013-01-03,"2013","1",3,3.3,0,3.3,0,27.77,6.5,6.69452058755387,2.64,3.41,1.54,0.37,76.49
"3657",2013-01-04,"2013","1",4,3.12,0,3.12,0,26.33,6.53,3.17457543434429,4.18,5.13,3.36,-1.39,112.47
"3658",2013-01-05,"2013","1",5,2.34,0,2.34,0,27.33,7.03,1.92969321868238,6.38,7.78,4.88,-2.97,121.32
"3659",2013-01-06,"2013","1",6,14.14,0,14.14,0,28.1,7.03,2.41608946935127,6.31,7.78,4.53,-3.62,128.63
"3660",2013-01-07,"2013","1",7,2.29,0,2.29,0,28.07,7.47,3.03950882615067,8.43,10.14,6.68,-0.51,94.37
"3661",2013-01-08,"2013","1",8,39.35,1.94,41.29,0,27.77,6.97,0.414024077023421,6.28,7.52,3.01,-0.71,103.27
"3662",2013-01-09,"2013","1",9,1.12,0,1.12,0,27.47,6.93,5.48497093515714,5.09,6.38,2.24,-1.19,117.98
"3663",2013-01-10,"2013","1",10,0,0,0,0,27.87,6.7,9.65674445697955,6.04,7.28,-4.1,3.84,-46.88
"3664",2013-01-11,"2013","1",11,0,0,0,0,27.57,6.1,10.1315162763821,4.23,5.34,-2.22,3.38,-33.3
"3665",2013-01-12,"2013","1",12,0,0,0,0,27.63,6.17,10.0621439896621,2.5,3.52,0.21,0.69,16.93
"3666",2013-01-13,"2013","1",13,0.36,0.03,0.39,0,27.27,5.9,5.49411009926545,2.65,3.74,1.06,1.12,43.42
"3667",2013-01-14,"2013","1",14,1.75,0,1.75,0,26.6,6.13,2.57302440055378,3.27,4.31,3.18,-0.09,91.62
"3668",2013-01-15,"2013","1",15,0.1,0,0.1,0,27.5,6.4,5.01645000754851,2.1,2.86,1.52,-0.17,96.38
"3669",2013-01-16,"2013","1",16,0.1,0,0.1,0,27.93,6.43,3.87876178899149,2.31,3.15,1.31,0.72,61.21
"3670",2013-01-17,"2013","1",17,0,0,0,0,28.23,6.53,7.13008460813823,1.73,2.63,0.62,0.1,80.84
"3671",2013-01-18,"2013","1",18,0,0,0,0,27.93,6.8,3.18144524253885,2.64,3.37,-0.95,1.52,-32.01
"3672",2013-01-19,"2013","1",19,0,0,0,0,28,6.67,7.55319525018915,3.04,3.92,-2.27,1.54,-55.85
"3673",2013-01-20,"2013","1",20,0,0,0,0,28.2,6.37,5.79949505662541,2.96,3.98,-2.4,1.24,-62.68
"3674",2013-01-21,"2013","1",21,0,0,0,0,27.57,6.2,7.5145107975805,2.2,3.29,-1.55,0.86,-60.98
"3675",2013-01-22,"2013","1",22,4.01,0,4.01,0,27.4,5.83,3.34761948134533,1.94,2.97,0.68,-0.7,135.83
"3676",2013-01-23,"2013","1",23,4.73,0,4.73,0,27.83,6.27,0.649502072560911,1.95,2.67,0.77,-0.36,115.06
"3677",2013-01-24,"2013","1",24,6.46,0,6.46,0,28.3,6.83,1.39094036584842,4.71,5.8,2.7,-1.57,120.18
"3678",2013-01-25,"2013","1",25,7.71,0,7.71,0,28.27,6.97,7.32159601265364,8.88,10.79,7.56,-3.37,114.03
"3679",2013-01-26,"2013","1",26,2.11,0,2.11,0,27.77,6.53,6.49420412553577,6.09,7.45,3.71,-0.98,104.8
"3680",2013-01-27,"2013","1",27,0.62,0,0.62,0,28.4,6.9,5.58664825266947,3.42,4.12,1.25,-0.77,121.63
"3681",2013-01-28,"2013","1",28,0.58,0,0.58,0,28.33,6.87,2.93940570950508,3.42,4.42,-1.17,1.35,-40.91
"3682",2013-01-29,"2013","1",29,2.35,0,2.35,0,28.3,6.5,3.94717606815396,3.7,4.56,-1.57,0.44,-74.34
"3683",2013-01-30,"2013","1",30,0.89,0,0.89,0,27.9,6.87,4.92510151988252,2.12,2.73,0.62,0.35,60.55
"3684",2013-01-31,"2013","1",31,0.29,0,0.29,0,27.6,6.83,5.76418228941528,3.86,4.69,3.14,-1.07,108.82
"3685",2013-02-01,"2013","2",1,0,0,0,0,28.47,7.13,7.09668044570843,2.23,2.71,-1.73,0.79,-65.46
"3686",2013-02-02,"2013","2",2,0,0,0,0,28.27,6.8,7.75096064057026,2.78,3.56,-1.44,1.75,-39.45
"3687",2013-02-03,"2013","2",3,1.6,0,1.6,0,27.8,6.87,1.84646951313082,3.55,4.53,2.12,-0.54,104.29
"3688",2013-02-04,"2013","2",4,3.09,0,3.09,0,27.83,7.13,6.46806769084681,6.85,8.2,6.29,-2,107.64
"3689",2013-02-05,"2013","2",5,8.93,0,8.93,0,28.43,7.53,3.91629821755899,9.36,11.43,7.34,-5.35,126.09
"3690",2013-02-06,"2013","2",6,10.97,0,10.97,0,28.23,7.43,3.10591931609731,8.65,10.51,6.01,-5.56,132.77
"3691",2013-02-07,"2013","2",7,0.32,0,0.32,0,28.53,7.83,12.5897874302334,9.53,11.7,8,-3.98,116.45
"3692",2013-02-08,"2013","2",8,0.3,0,0.3,0,28.77,7.63,8.9543495470799,2.49,3.16,-0.82,1.06,-37.72
"3693",2013-02-09,"2013","2",9,0.94,0,0.94,0,27.87,7.03,7.48565761646683,1.5,2.05,1.26,0.13,84.11
"3694",2013-02-10,"2013","2",10,0.54,0,0.54,0,28.03,7.33,8.57392773952784,1.56,2,0.62,-0.07,96.44
"3695",2013-02-11,"2013","2",11,0.93,0,0.93,0,28.03,7.13,12.2425861528045,2.88,3.52,1.74,-0.54,107.24
"3696",2013-02-12,"2013","2",12,0.26,0,0.26,0,27.5,7.47,4.68443237860051,5.67,6.69,4.98,-1.98,111.68
"3697",2013-02-13,"2013","2",13,4.43,0,4.43,0,29.03,7.43,11.4321403640369,3.78,4.7,-0.51,0.15,-73.61
"3698",2013-02-14,"2013","2",14,2.31,0,2.31,0,26.57,7.43,4.77165361371621,3.91,4.69,3.01,-0.96,107.69
"3699",2013-02-15,"2013","2",15,0.16,0,0.16,0,28.3,7.57,12.3733245243863,2.03,2.46,1.02,-0.26,104.3
"3700",2013-02-16,"2013","2",16,0.2,0,0.2,0,28,7.43,11.3855130841413,2.17,2.85,-0.4,0.05,-82.87
"3701",2013-02-17,"2013","2",17,2,0,2,0,28.43,7.23,13.2947476178564,5.61,6.91,-4,2.67,-56.28
"3702",2013-02-18,"2013","2",18,11.56,0.14,11.7,0,28.27,7.1,6.59135943666926,5.44,6.7,4.73,-1.31,105.48
"3703",2013-02-19,"2013","2",19,0.1,0,0.1,0,28.67,7.8,21.2068490580509,6.25,7.52,-0.04,1.6,-1.43
"3704",2013-02-20,"2013","2",20,3.26,0,3.26,0,28.43,7.17,7.65381494102054,5.01,6.06,1.65,-0.01,90.35
"3705",2013-02-21,"2013","2",21,4.11,0,4.11,0,28.2,7.37,14.965040309891,7.22,8.57,5.81,-3.2,118.84
"3706",2013-02-22,"2013","2",22,3.69,0,3.69,0,28.7,7.6,15.9121968823998,8.36,10.38,5.88,-3.67,121.97
"3707",2013-02-23,"2013","2",23,0.4,0,0.4,0,29.17,7.8,18.6513010820172,5.06,6.44,-2.67,2.28,-49.5
"3708",2013-02-24,"2013","2",24,14.66,0,14.66,0,29.13,7.67,7.29941792335982,7.54,9.18,5.65,-2.01,109.58
"3709",2013-02-25,"2013","2",25,0.21,0,0.21,0,28.87,7.63,16.3340723287492,11.3,13.87,3.44,-1.5,113.56
"3710",2013-02-26,"2013","2",26,4.18,0,4.18,0,29.03,7.6,5.87804132872961,7.85,9.51,2.92,-0.98,108.55
"3711",2013-02-27,"2013","2",27,1.16,0,1.16,0,28.87,7.37,5.09751929035386,6.99,8.61,5.36,-2.81,117.67
"3712",2013-02-28,"2013","2",28,16.86,0,16.86,0,28.6,7.43,4.01852522149564,7.12,8.49,6.42,-1.77,105.41
"3713",2013-03-01,"2013","3",1,12.01,0,12.01,0,28.03,7.97,6.52098494281894,8.66,10.67,7.62,-2.9,110.84
"3714",2013-03-02,"2013","3",2,3.23,0,3.23,0,26.97,7.83,7.0336279194191,5.27,6.23,1.53,-0.34,102.53
"3715",2013-03-03,"2013","3",3,0.03,0,0.03,0,27.53,7.5,26.6260274832305,7.9,9.44,-5.9,4.25,-54.23
"3716",2013-03-04,"2013","3",4,0,0,0,0,27.5,7.27,25.0426323438946,3.65,4.42,-2.35,1.99,-49.74
"3717",2013-03-05,"2013","3",5,3.42,0,3.42,0,26.9,7.13,5.67278236229169,3.14,3.96,-1.27,0.4,-72.52
"3718",2013-03-06,"2013","3",6,0.58,0,0.58,0,27.07,7.47,19.4175729399306,4.9,5.8,-3.94,2.58,-56.78
"3719",2013-03-07,"2013","3",7,1.53,0,1.53,0,26.83,7.37,10.4249017402609,5.4,6.47,3.77,-1.31,109.16
"3720",2013-03-08,"2013","3",8,0,0,0,0,26.87,7.73,28.638969461436,2.24,2.75,-0.11,0.27,-22.17
"3721",2013-03-09,"2013","3",9,0.06,0,0.06,0,26.87,7.37,27.6507742292594,2.95,3.6,0.24,-0.38,147.72
"3722",2013-03-10,"2013","3",10,0,0,0,0,27.07,7.63,20.7297084925994,2.67,3.23,1.21,0.05,87.63
"3723",2013-03-11,"2013","3",11,15.5,0,15.5,0,27.3,7.53,13.4409557242143,3.42,4.08,1.12,0.35,72.65
"3724",2013-03-12,"2013","3",12,6.04,0,6.04,0,27.27,7.83,10.2927708218547,6.92,8.54,5.78,-1.12,100.97
"3725",2013-03-13,"2013","3",13,4.76,0,4.76,0,27.53,8.13,6.06936606184432,8.7,10.39,7.49,-3.56,115.42
"3726",2013-03-14,"2013","3",14,7.99,0,7.99,0,26.63,8.3,7.59833594999815,8.6,10.31,7.2,-3.72,117.32
"3727",2013-03-15,"2013","3",15,1.07,0,1.07,0,26.93,8.07,16.7867914677911,6.61,7.89,5.61,-2.26,111.94
"3728",2013-03-16,"2013","3",16,0.65,0,0.65,0,27.73,7.63,11.2280566925109,4.95,6.13,1.95,-0.06,91.76
"3729",2013-03-17,"2013","3",17,1.39,0,1.39,0,28.23,7.57,25.6281650690508,6.59,8.12,-4.64,2.83,-58.62
"3730",2013-03-18,"2013","3",18,0.03,0,0.03,0,27.2,7.2,32.9537607761675,5.62,6.94,-1.95,1.77,-47.77
"3731",2013-03-19,"2013","3",19,21.9,0,21.9,0,26.77,7.5,11.1281741932034,4.21,5.28,2.13,-1.08,116.89
"3732",2013-03-20,"2013","3",20,6.54,0,6.54,0,26.87,8.17,15.1537460154264,10.66,13.29,7.08,-3.51,116.37
"3733",2013-03-21,"2013","3",21,2.85,0.28,3.12,0,27.43,7.93,28.4949423382157,4.84,6.23,-2.92,2.39,-50.7
"3734",2013-03-22,"2013","3",22,0.17,0,0.17,0,27.77,7.87,35.2520420745289,7.11,8.59,-5.5,3.62,-56.65
"3735",2013-03-23,"2013","3",23,0.56,0,0.56,0,27.03,7.57,30.5453676374335,5.11,6.56,2.52,-1.55,121.59
"3736",2013-03-24,"2013","3",24,0.54,0,0.54,0,26.37,7.43,25.9081278823492,5.4,6.46,3.68,-3.44,133.07
"3737",2013-03-25,"2013","3",25,0,0,0,0,27.03,8.17,35.4935177758102,1.62,2.12,-0.62,0.92,-33.98
"3738",2013-03-26,"2013","3",26,0,0,0,0,27.07,8.33,31.1054587227958,1.65,2.04,-0.97,0.97,-45
"3739",2013-03-27,"2013","3",27,0,0,0,0,26.77,8.1,36.2138106835582,2.63,3.13,-1.67,1.35,-51.05
"3740",2013-03-28,"2013","3",28,0,0,0,0,26.63,8.97,37.2666504295709,1.99,2.45,-0.48,0.68,-35.22
"3741",2013-03-29,"2013","3",29,0,0,0,0,27.1,9.03,38.0088251084089,1.77,2.23,-0.78,0.93,-39.99
"3742",2013-03-30,"2013","3",30,0,0,0,0,26.37,8.9,39.8764252587763,3.05,3.7,-2.1,1.35,-57.26
"3743",2013-03-31,"2013","3",31,0,0,0,0,27.4,9.37,40.2495924764903,4.02,4.7,-3.16,1.73,-61.3
"3744",2013-04-01,"2013","4",1,0.17,0,0.17,0,27.27,9.6,40.5952795220431,2.64,3.22,0.58,-0.36,121.83
"3745",2013-04-02,"2013","4",2,0.6,0,0.6,0,26.57,9.53,15.6415779859688,4.63,5.64,3.49,-2.48,125.4
"3746",2013-04-03,"2013","4",3,0.06,0,0.06,0,27.03,9.77,29.4544515559014,1.58,1.99,-0.11,0.86,-7.29
"3747",2013-04-04,"2013","4",4,18,0,18,0,27.13,9.93,11.6662945784628,1.83,2.26,-1.28,0.81,-57.67
"3748",2013-04-05,"2013","4",5,7.39,0,7.39,0,27.23,9.23,21.7647656389556,6.92,8.38,5.87,-2.77,115.26
"3749",2013-04-06,"2013","4",6,1.34,0,1.34,0,27.25,9,29.1080135567478,7.08,8.58,4.56,-4.12,132.1
"3750",2013-04-07,"2013","4",7,0.91,0,0.91,0,26.9,9.37,37.4197199811512,6.45,7.84,-0.28,1.6,-9.93
"3751",2013-04-08,"2013","4",8,0.86,0,0.86,0,27.37,9.23,43.4253827044838,4.92,5.84,0.64,0.68,43.26
"3752",2013-04-09,"2013","4",9,11.38,0,11.38,0,27.7,8.97,10.3038023513133,7.28,8.68,5.32,-3.92,126.38
"3753",2013-04-10,"2013","4",10,2.99,0,2.99,0,27.07,8.83,40.9871806449291,9.89,11.96,4.48,-1.53,108.86
"3754",2013-04-11,"2013","4",11,0,0,0,0,27.1,8.83,44.3476693481207,7.12,8.52,-5.19,3.23,-58.1
"3755",2013-04-12,"2013","4",12,2.41,0,2.41,0,27.23,9,11.4923912649705,7.62,9.09,5.34,-4.22,128.32
"3756",2013-04-13,"2013","4",13,0.3,0,0.3,0,27.07,8.5,42.4335777122937,4.92,6.22,-0.4,1.43,-15.63
"3757",2013-04-14,"2013","4",14,0.77,0,0.77,0,27.3,8.8,45.7687179645951,3.36,4.25,-1.08,1.65,-33.21
"3758",2013-04-15,"2013","4",15,0,0,0,0,27.33,8.93,46.6254960771591,3.93,4.82,-2.01,1.56,-52.18
"3759",2013-04-16,"2013","4",16,0,0,0,0,26.53,9.27,47.1786014927341,4.03,4.81,-1.72,1.79,-43.86
"3760",2013-04-17,"2013","4",17,1.95,0,1.95,0,26.63,9.6,26.8586851639273,3.9,4.7,2.2,-0.83,110.67
"3761",2013-04-18,"2013","4",18,10.39,0,10.39,0,27.43,9.83,12.2995055383413,5.46,6.52,2.66,-2.6,134.35
"3762",2013-04-19,"2013","4",19,2.48,0,2.48,0,26.17,10.03,37.545638061765,6.18,7.36,3.28,-0.21,93.66
"3763",2013-04-20,"2013","4",20,1.54,0,1.54,0,25.23,10.3,34.2882769045405,4.6,5.7,-3.85,1.02,-75.16
"3764",2013-04-21,"2013","4",21,0.1,0,0.1,0,26.17,10.5,43.6872478273739,5.76,7.02,-3.8,2.44,-57.3
"3765",2013-04-22,"2013","4",22,0,0,0,0,25.7,10.87,49.8322367230112,3.92,4.63,-1.79,1.54,-49.29
"3766",2013-04-23,"2013","4",23,0,0,0,0,26.2,11.1,50.0805749993575,3.46,4.26,-1.54,1.42,-47.32
"3767",2013-04-24,"2013","4",24,0,0,0,0,26.27,11.67,49.4407347731703,3.01,3.63,-1.73,1.48,-49.45
"3768",2013-04-25,"2013","4",25,0,0,0,0,26.43,11.33,50.8023915815104,4.79,5.92,-2.9,2.02,-55.14
"3769",2013-04-26,"2013","4",26,0,0,0,0,26.3,11.13,31.6099637097152,4.14,5.11,2.55,-1.97,127.69
"3770",2013-04-27,"2013","4",27,1.48,0,1.48,0,26.27,10.67,35.0288730476917,6.15,7.64,4.77,-2.91,121.39
"3771",2013-04-28,"2013","4",28,1.4,0,1.4,0,26.83,9.63,21.914092859469,4.62,5.78,-0.57,0.5,-48.74
"3772",2013-04-29,"2013","4",29,1.79,0,1.79,0,27.03,9.37,46.3100887831155,8.71,10.73,-4.28,3.19,-53.3
"3773",2013-04-30,"2013","4",30,0,0,0,0,26.6,9.8,52.1362543507626,7.75,9.34,-5.45,4.67,-49.41
"3774",2013-05-01,"2013","5",1,0,0,0,0,27.2,10.17,43.4788950900133,3.11,3.92,0.12,0.6,11.31
"3775",2013-05-02,"2013","5",2,0,0,0,0,27.4,10.87,27.9794265886876,2.84,3.43,-1.88,1.42,-52.94
"3776",2013-05-03,"2013","5",3,0,0,0,0,27.6,11.23,53.9229438079031,5.16,6.14,-4.16,2.3,-61.06
"3777",2013-05-04,"2013","5",4,0,0,0,0,27.43,11.83,54.2478558891698,5.8,6.8,-4.42,2.43,-61.2
"3778",2013-05-05,"2013","5",5,0,0,0,0,27.4,12.53,54.7051030765423,3.93,4.7,-2.81,1.44,-62.87
"3779",2013-05-06,"2013","5",6,0,0,0,0,27.53,13.63,55.0173407594363,2.36,2.88,-1.43,0.66,-65.22
"3780",2013-05-07,"2013","5",7,0,0,0,0,27.33,14.3,55.4074740172058,2.94,3.6,-0.26,0.58,-24.15
"3781",2013-05-08,"2013","5",8,0,0,0,0,27.47,14.37,55.8542694632463,3.71,4.44,2.71,-1.69,121.95
"3782",2013-05-09,"2013","5",9,0,0,0,0,27.63,13.5,55.9484994787919,2.4,2.87,1.25,-0.93,126.65
"3783",2013-05-10,"2013","5",10,0.12,0,0.12,0,27.57,13.47,43.5097578651027,2.19,2.68,0.26,0.17,56.82
"3784",2013-05-11,"2013","5",11,11.22,0,11.22,0,27.65,13.65,21.7961181872196,3.74,4.56,2.2,-2.22,135.26
"3785",2013-05-12,"2013","5",12,2.38,0,2.38,0,27.7,12.15,31.4046943175099,7.26,8.75,5.36,-3.82,125.48
"3786",2013-05-13,"2013","5",13,9.57,0,9.57,0,28.3,10.65,21.970169217406,5.51,6.94,3.15,-2.46,127.99
"3787",2013-05-14,"2013","5",14,1.74,0,1.74,0,28.2,10,45.9420070598263,4.12,5.1,2.14,-2.43,138.63
"3788",2013-05-15,"2013","5",15,1.46,0,1.46,0,28.25,10.65,38.0111378443869,4.11,5.1,2.63,-1.31,116.48
"3789",2013-05-16,"2013","5",16,0.66,0,0.66,0,27.9,11.8,48.9006046474916,2.04,2.59,-0.78,0.11,-81.97
"3790",2013-05-17,"2013","5",17,3.76,0,3.76,0,24.4,13.15,22.8148701078605,3.7,4.52,1.04,-0.69,123.56
"3791",2013-05-18,"2013","5",18,1.46,0,1.46,0,27.1,12.7,43.5751101576437,5.7,6.76,4.16,-3.38,129.09
"3792",2013-05-19,"2013","5",19,0.62,0,0.62,0,25.5,12.43,58.0375175880817,4.94,5.94,-3.22,2.04,-57.64
"3793",2013-05-20,"2013","5",20,7.61,0,7.61,0,22.1,12.83,26.6628448802572,3.42,4.18,0.19,0.91,11.79
"3794",2013-05-21,"2013","5",21,5.95,0,5.95,0,22.13,14,24.4815305427269,5.8,7.07,-4.51,2.78,-58.35
"3795",2013-05-22,"2013","5",22,8.97,0,8.97,0,22.17,14.37,54.7552865881669,3.36,4.29,2.5,-1.22,116.01
"3796",2013-05-23,"2013","5",23,0.64,0,0.64,0,23.23,14.1,49.6067383024428,4.83,5.88,2.66,-2.16,129.08
"3797",2013-05-24,"2013","5",24,0.22,0,0.22,0,25.43,13.03,55.7191623227177,2.97,3.71,1.4,-0.86,121.56
"3798",2013-05-25,"2013","5",25,1.31,0,1.31,0,25.87,12.7,52.2894663397721,4.86,5.84,3.1,-1.92,121.77
"3799",2013-05-26,"2013","5",26,4.63,0,4.63,0,26.73,12.7,50.7310072883727,3.86,4.55,0.87,-1.1,141.66
"3800",2013-05-27,"2013","5",27,10,0,10,0,26.53,12.43,20.3439003394104,6.88,8.23,5.12,-3.87,127.08
"3801",2013-05-28,"2013","5",28,6.11,0,6.11,0,27.27,11.53,16.7511036101914,8.24,9.76,6.88,-3.64,117.88
"3802",2013-05-29,"2013","5",29,5.15,0,5.15,0,27.83,10.97,29.8514372549231,4.32,5.23,-0.05,0.04,-51.34
"3803",2013-05-30,"2013","5",30,5.01,0,5.01,0,25.4,11.8,30.1485822915398,4.72,5.66,2.86,-3.18,138.03
"3804",2013-05-31,"2013","5",31,3.06,0,3.06,0,26.3,11.83,54.8060603029734,4.15,5.07,3.05,-2.14,125.06
"3805",2013-06-01,"2013","6",1,0.2,0,0.2,0,24.5,12.93,31.073333285866,2.6,3.18,1.6,-1.05,123.27
"3806",2013-06-02,"2013","6",2,0,0,0,0,21.33,13.73,61.080308402212,7.35,8.7,-5.35,3.99,-53.28
"3807",2013-06-03,"2013","6",3,0,0,0,0,20.3,14.83,61.4206739695284,5.61,6.73,-3.61,3,-50.27
"3808",2013-06-04,"2013","6",4,0.58,0,0.58,0,18.73,16.43,57.649380978305,1.87,2.37,-0.89,0.94,-43.43
"3809",2013-06-05,"2013","6",5,0,0,0,0,21.37,15.9,60.4087483777079,4.53,5.46,-2.64,2.27,-49.31
"3810",2013-06-06,"2013","6",6,0.37,0,0.37,0,22.17,16.3,51.4198460354231,3.82,4.53,-2.53,1.91,-52.95
"3811",2013-06-07,"2013","6",7,0.13,0,0.13,0,22.97,16.13,58.6547197859841,4.32,5.35,2.46,-0.95,111.12
"3812",2013-06-08,"2013","6",8,0.07,0,0.07,0,23.37,15.6,36.0861321926117,4.17,5.1,0.92,0.11,83.18
"3813",2013-06-09,"2013","6",9,0,0,0,0,24.2,15.3,56.172733892606,4.12,4.9,-3.1,0.97,-72.62
"3814",2013-06-10,"2013","6",10,1.09,0,1.09,0,23.53,15.67,60.3381761032547,4.51,5.5,-3.34,1.86,-60.89
"3815",2013-06-11,"2013","6",11,1.72,0,1.72,0,22.63,15.97,45.6285491738644,6.06,7.24,3.74,-1.65,113.81
"3816",2013-06-12,"2013","6",12,2.57,0,2.57,0,23.03,14.8,52.024728675424,5.06,6.26,2.96,-2.72,132.58
"3817",2013-06-13,"2013","6",13,0.18,0,0.18,0,23.67,14.93,51.7329929623566,2.72,3.46,-0.68,0.84,-38.99
"3818",2013-06-14,"2013","6",14,0.3,0,0.3,0,22.33,16.23,55.9423259735107,5.12,6.14,0.3,-0.5,149.04
"3819",2013-06-15,"2013","6",15,0,0,0,0,23.97,15.2,53.3826816718616,3.58,4.26,-0.66,-0.38,-119.93
"3820",2013-06-16,"2013","6",16,0.71,0,0.71,0,22.23,17.07,55.7337349018087,2.48,3.05,0.3,-0.69,156.5
"3821",2013-06-17,"2013","6",17,6.17,0,6.17,0,23.27,16.7,54.1595180762442,5.39,6.49,2.9,-2.21,127.31
"3822",2013-06-18,"2013","6",18,1.79,0,1.79,0,24.2,16.7,52.7893226002771,3.35,4.22,0.74,-0.54,126.12
"3823",2013-06-19,"2013","6",19,0.1,0,0.1,0,22.1,17.2,46.0330757670378,4.47,5.31,-3.12,1.92,-58.39
"3824",2013-06-20,"2013","6",20,4.14,0,4.14,0,19.85,16.9,18.1025914541964,6.3,7.83,-3.83,4.03,-43.54
"3825",2013-06-21,"2013","6",21,0.17,0,0.17,0,19.17,17.4,57.2871250032754,3.26,4.11,1.1,-0.19,99.8
"3826",2013-06-22,"2013","6",22,0,0,0,0,21.57,17.1,33.5047366493627,3.66,4.4,2.87,-1.83,122.52
"3827",2013-06-23,"2013","6",23,9.14,0,9.14,0,21.87,17.37,27.9927846165027,2.72,3.32,-0.86,0.57,-56.46
"3828",2013-06-24,"2013","6",24,6.64,0,6.64,0,23.53,15.93,27.3785471753498,4.16,5.05,3.3,-1.95,120.58
"3829",2013-06-25,"2013","6",25,6.86,0,6.86,0,24.93,15.07,44.1694569133577,6.69,8.04,5.23,-3.27,122.02
"3830",2013-06-26,"2013","6",26,7.89,0,7.89,0,24.57,14.97,37.7648771260914,5.97,7.14,4.24,-3.59,130.25
"3831",2013-06-27,"2013","6",27,5.44,0,5.44,0,26,14,21.6676740220838,4.84,5.92,3.63,-2.14,120.52
"3832",2013-06-28,"2013","6",28,0.7,0,0.7,0,25.57,14.43,20.4804435464654,2.29,2.85,0.86,-0.16,100.54
"3833",2013-06-29,"2013","6",29,0,0,0,0,22.03,15.53,51.6085084363034,1.95,2.61,0.32,-0.1,107.35
"3834",2013-06-30,"2013","6",30,0,0,0,0,18.25,18.6,60.9964128100841,1.83,2.27,-0.18,0.19,-43.45
"3835",2013-07-01,"2013","7",1,0,0,0,0,22.27,19.93,54.9137905738082,3.01,3.59,-2.23,1.31,-59.57
"3836",2013-07-02,"2013","7",2,0,0,0,0,21.57,20.87,61.9909500839194,3.56,4.37,0.27,1.1,13.79
"3837",2013-07-03,"2013","7",3,0,0,0,0,21.63,20.33,61.9714988206562,5.45,6.53,-3.43,2.5,-53.91
"3838",2013-07-04,"2013","7",4,0,0,0,0,22.4,19.87,61.7383018895199,5.22,6.38,-2.47,3.16,-38.01
"3839",2013-07-05,"2013","7",5,0,0,0,0,21.47,19.8,61.7127635149047,5.8,7.01,-3.28,3.66,-41.87
"3840",2013-07-06,"2013","7",6,0,0,0,0,21.97,18.3,61.6471248626709,6.33,7.5,-4.7,3.04,-57.1
"3841",2013-07-07,"2013","7",7,0,0,0,0,22.57,18.37,58.9064654502969,6.72,7.79,-4.56,3.38,-53.45
"3842",2013-07-08,"2013","7",8,0,0,0,0,23.1,17.93,61.3741007527029,4.47,5.38,-2.66,2.63,-45.32
"3843",2013-07-09,"2013","7",9,0,0,0,0,23.1,18.17,60.1679366188946,2.36,2.9,-0.28,0.77,-19.98
"3844",2013-07-10,"2013","7",10,0,0,0,0,23.13,18.23,58.460362249644,4.55,5.57,-2.46,2.29,-47.05
"3845",2013-07-11,"2013","7",11,0.11,0,0.11,0,23.97,17.77,56.8474081344805,5.2,6.34,-2.37,1.1,-65.1
"3846",2013-07-12,"2013","7",12,0,0,0,0,24,16.93,59.8501165992335,4.63,5.61,-3.12,1.91,-58.53
"3847",2013-07-13,"2013","7",13,0,0,0,0,24.23,17.2,60.4627103203221,3.04,3.87,-1.22,1.28,-43.63
"3848",2013-07-14,"2013","7",14,0,0,0,0,23.8,18.13,56.1953084468842,4.72,5.6,-3.08,2.62,-49.61
"3849",2013-07-15,"2013","7",15,0,0,0,0,23.77,18.1,60.1597547884341,6.46,7.66,-5.04,2.65,-62.26
"3850",2013-07-16,"2013","7",16,0.1,0,0.1,0,24.33,18.17,58.1608898052994,5.24,6.14,-4.16,2.05,-63.77
"3851",2013-07-17,"2013","7",17,0.26,0,0.26,0,24.7,18.3,41.492267543219,3.83,4.75,0.36,-0.48,143.13
"3852",2013-07-18,"2013","7",18,0,0,0,0,25.07,18.67,59.5385284224106,2.64,3.21,1.01,-0.52,117.24
"3853",2013-07-19,"2013","7",19,0,0,0,0,25.27,19.03,59.430504689614,3.08,3.74,-0.2,0.85,-13.24
